MID,fb,Rating
Mxlyyxjx,,3.5
Mxlyyxjx,,3.5
Mxlyyxjx,"Chandan, Periodic dashboards delivery required you to work beyond regular hours and stretch.

Your Continued enthusiasm towards execution since the inception of the project is well appreciated.

100% compliance and accuracy of Timesheet, Leaves were informed in advance and all internal processes were adhered.",3.5
Mxlyyxjx,,3.5
Mxlyyxjx,"As stated by the client "" Thanks to everyone in the teamfor keeping up the good work and raise the bar higher on performance of dataloads. Thanks for understanding thebusiness need/criticality to rework and enhance the data load flows. The brainstorming sessions and design discussions have paid off!""




Chanda, Indeed as acknowledged by client it Your dedicated and Lets-do it together attitude is appreciated. Excellent team player.ÿAlso I see the high energy levels continuing after the previous review.Keep it going.!!",3.5
Mxlyyxjx,,3.5
Mxlyyxjx,,3.5
Mxlyyxjx,,3.5
Mxlyyxjx,,3.5
Mxlyyxjx,,3.5
Mxlyyxjx,,3.5
Mxlyyxjx,,3.5
Mxlyyxgj,There is scope of improvement in design and becoming technical expertise.ÿ,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,There is scope to learn defect fixing and applying related techniques.ÿ,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,Continue learning,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,"Along with the coding, Should also focus on debugging skills. Should adhere to code standards.",3.5
Mxlyyxgj,,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,Agreed. Also focus on related software engineering process. In the com healthcare services there were challenges to complete the tasks on time due to Lightning technology. Estimation verification and communicating back is expected.,3.5
Mxlyyxgj,Agreed.,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,,3.5
Mxlyyxgj,,3.5
Mxlyyalx,"Srihari joined Solvency team in Jan 2017. But due to LAN ID issues, he is effective from Feb month onwards.
 1. He involved in creating the RDF files for all countries based on sample RDF file and processing the RDF files.
 2. Involved in developing few jobs as part SAP Reinsurance flow.
 3. Srihari ensured that the deliverables adheres to the company's standards and there was no escalation from the client side for his deliverables 

  
Improvement areas:
 1. Being a module lead, I would expect to take ownership on task with minimal help from leads.
 2. Should focus more on improving the technical skills.
 3. Improvement suggestions, spending effort towards building utilities and frameworks
 4. Need to organize his work more effectively.
 5. Should work cohesively with all members.
 6. Need to be more vocal and proactive in highlighting risks and issues with associated impact on project timelines.",3.5
Mxlyyalx,,3.5
Mxlyyalx,Comments entered above,3.5
Mxlyyalx,,3.5
Mxlyyalx,,3.5
Mxlyyalx,Comments entered above,3.5
Mxlyyalx,,3.5
Mxlyyalx,,3.5
Mxlyyalx,,3.5
Mxlyyalx,,3.5
Mxlyyalx,,3.5
Mxlyyalx,,3.5
Mxlyyalx,,3.5
Mxlyyaxh,,4.5
Mxlyyaxh,"Met FZ Quality expectation. Adherence to Code quality maintenance is remarkable.
Contributed to FZ UI framework.

He keep the Project team and stakeholders informed about the solution, issues or risks if any",4.5
Mxlyyaxh,,4.5
Mxlyyaxh,Good knowledge on UI Stack. Contributed to FZ UI Framework. Need to continue such learning practices always.,4.5
Mxlyyaxh,,4.5
Mxlyyaxh,Adhered to policies and practices without fail. Need follow up on timelines,4.5
Mxlyyaxh,,4.5
Mxlyyaxh,Good inter personal skills.,4.5
Mxlyyaxh,,4.5
Mxlyyaxh,,4.5
Mxlyyaxh,,4.5
Mxlyyaxh,,4.5
Mxlyyaxh,,4.5
Mxlyyaxh,,4.5
Mxlyyaxh,,4.5
Mxlyyajg,Agree,4.5
Mxlyyajg,,4.5
Mxlyyajg,,4.5
Mxlyyajg,Agree. ÿSree was able to understand the existing SharePoint 2010 search implementation and come up with solution for hybrid search. ÿSearch customization on SPO was done using client side scripting. ÿCustomer was delighted with the outcome of this search results and the project. ÿThe project was executed in iterative methodology by getting requirements from customer and prioritizing the features for delivery for each sprint.,4.5
Mxlyyajg,"Sree after understanding customer migration requirements worked on evaluating ShareGate and Metalogix Content Matrix. After comparing results of evaluation from both the tools, Sree was able to conclude that ShareGateÿtool features matched with requirements for migration. ÿSame was suggested to customer and migration project was initiated.",4.5
Mxlyyajg,,4.5
Mxlyyajg,,4.5
Mxlyyajg,Sree is a self learner and has completed course assigned to him for the period.,4.5
Mxlyyajg,,4.5
Mxlyyajg,,4.5
Mxlyyajg,,4.5
Mxlyyajg,,4.5
Mxlyyajg,,4.5
Mxlyyajg,,4.5
Mxlyyajg,,4.5
Mxlyyahj,,4
Mxlyyahj,"A continuous learner with wide rage of technical interests, able to mentor juniors in the team and absolutely a 'No Conflict' person.
profound level of patience & listening ability makes him respectable from his team members and honest updates, timely availability and well informed leaves keeps his reporting manager happy.",4
Mxlyyahj,"Chandan is a cautious individual when it comes to bringing quality into the deliverables he makes, A seasoned professional open to adopt good process and recommend improvements.
I can actually pick several examples wherein, Chandan and Rivu chose to refactor the initial design of some of the components to bring simplicity and quality to those components.",4
Mxlyyahj,,4
Mxlyyahj,"Chandan, you bring a great work culture and strive towards making things first time right. Generally, you take up tasks by yourself and complete it in-time. You make full use of your time at office, bringing in quick timers which have system wide influence needs a special mention here as with your timely contributions we managed to deliver 'Home automation' in time with agreed quality standard.
Your knowledge expansion towards other components were so seamless that, it simply proves how a fast learner you are and your grip in the android development space.
Your defect resolution rate and quality were very satisfactory as we see least number of defects and regression in the UI area for the components under your ownership.


As a person you are very quite but exhibit maturity as a team player, you are respected by your team mates and customer for your knowledge on the domain you contribute.
You are very sensitive of the course of the project and make it first priority although, you are pursuing Mtech. not just that, you made it a point to keep us informed of your Mtech interests.


All said, following are some of points which you may choose to focus on as you gain more experience from project to project,
Self-promotion - This is required going forward as this helps to a great extent reaching our personal goals.
Domain expertise - Important that we somehow gain solid skills in the domain we choose and become advocates of it not just to the team around us but, also to the extent it can influence the customer.


Chandan is very flexible who understands dynamics in the project, for reasons project demanded a combination of billing positions between Testing and Development and Chandan shown his flexibility to be part of Test team although, his expertise and contributions remained in development.",4
Mxlyyahj,,4
Mxlyyahj,,4
Mxlyyahj,,4
Mxlyyahj,,4
Mxlyyahj,,4
Mxlyyahj,,4
Mxlyyyxh,"Coding and new technology improvements is area of interest for Parmesh.

He learn things quickly and delivers it in given timeline.




He is proactive in helping others when it comes to teamwork. He have very good team spirit.

He is ready to stretch boundaries to gain more knowledge and find RCAÿof any bugging issues.ÿÿ",3.5
Mxlyyyxh,,3.5
Mxlyyyxh,Parmesh is good in following the design suggested. He can focus on coming up with new ideas and implementing new tools /APIs which will help project for further betterment.,3.5
Mxlyyyxh,,3.5
Mxlyyyxh,,3.5
Mxlyyyxh,Parmesh delivers things as estimated.,3.5
Mxlyyyxh,,3.5
Mxlyyyxh,Parmesh got involved in POC kind of areas after joining in Darwin-SEAA. Maintenance is relatively bit new area where he has to work closely with current lead and gain more understanding about different scenarios.,3.5
Mxlyyyxh,,3.5
Mxlyyyxh,"When it comes to code quality, Parmesh is good in accepting need for changes and provide changes well in time.

Parmesh ensures that his review inputs are always genuine.",3.5
Mxlyyyxh,"Paremesh always owns new challenges in technology area. Recently we have started assigning him project specific requirements.

Irrespective of he is been assigned with new requirements or not, he is keen about understanding requirements and addressing those if required.",3.5
Mxlyyyxh,,3.5
Mxlyyyxh,Paremesh ensure to maintain delivery timelines.,3.5
Mxlyyyxh,,3.5
Mxlyyyxh,,3.5
Mxlyyyxh,,3.5
Mxlyyyxh,,3.5
Mxlyyyxh,,3.5
Mxlyyyyj,,4.5
Mxlyyyyj,Congratulations on completing the PD1 certification and using the concept well in Projects,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,Yes agree that Bhupendra is always learning new tools and technologies related to Project,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,"Bhupndra has a good knowledge of HTML ,CSS and Javascript which testifies that he has taken the courses sincerely.",4.5
Mxlyyyyj,,4.5
Mxlyyyyj,"Not just Angular js ,Bhupendra as picked up and done good contribution in T&F and earlier projects related to client side scripting like Javascript , css and HTML . He has gained a good expertise overtime",4.5
Mxlyyyyj,,4.5
Mxlyyyyj,Good knowledge of Sales cloud .Did a good contribution on Customization and Configuration in T&F project . Bhupendra is good in picking up new technologies like Marketing cloud and contribute significantly.,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,Good knowledge of Service cloud,4.5
Mxlyyyyj,Agree that Bhupendra's contribution in Marketing Cloud implementation in T&F has been outstanding.,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyyyj,,4.5
Mxlyyelj,,5.5
Mxlyyelj,,5.5
Mxlyyelj,,5.5
Mxlyyelj,,5.5
Mxlyyetj,"Agreed. She made sure all defects are addressed with quick turnaround.





Good, the Defect numbers of Sprint 7 is on lower side. No escalation from SIT team.",4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyyetj,Agreed. Quality is up-to the mark. Meet the defect thresholds.,4
Mxlyyetj,,4
Mxlyyetj,"Appreciate her contribution towards Sprint 7 deliverable, with minimal defects.





Performance tuning were also factored in the agree time-period. Good co-ordination with Testing team to ensure we doesn't missing any requirements.





Group & Alerts have some performance issues, hope those would be resolved shortly.",4
Mxlyyetj,Agreed. Customer washappy with on-time Sprint 7 delivery.,4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyyetj,Open to learning. She quickly learned SSIS and started contributing.,4
Mxlyyetj,Agreed.,4
Mxlyyetj,,4
Mxlyyetj,"Her status reporting and updates are good.ÿ





Quick in highlighting the Risk and dependencies.",4
Mxlyyetj,,4
Mxlyyetj,"She know how to get work down from her sub-ordinates.





Prompt is providing estimates and planning.ÿ",4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyyetj,,4
Mxlyytxl,,3.5
Mxlyytxl,Please refer final comments,3.5
Mxlyytxl,,3.5
Mxlyytxl,Please refer final comments,3.5
Mxlyytxl,,3.5
Mxlyytxl,Please refer final comments,3.5
Mxlyytxl,,3.5
Mxlyytxl,Please refer final comments,3.5
Mxlyytxl,Please refer final comments,3.5
Mxlyytxl,,3.5
Mxlyytxl,Please refer final comments,3.5
Mxlyytxl,,3.5
Mxlyytxl,,3.5
Mxlyytxl,Please refer final comments,3.5
Mxlyytxl,,3.5
Mxlyytxl,,3.5
Mxlyytxl,,3.5
Mxlyytxl,,3.5
Mxlyytet,Nanda did well during his tenure in the project. Should learn more new technologies.ÿ,3.5
Mxlyytet,,3.5
Mxlyytet,,3.5
Mxlyytet,Nanda did well while handling SQL related work items. Should try to expand his knowledge in other technologies.ÿ,3.5
Mxlyytet,,3.5
Mxlyytet,Agreed.ÿ,3.5
Mxlyytet,,3.5
Mxlyytet,Agreed with Nanda's comments. Did follow the processes well.ÿ,3.5
Mxlyytet,,3.5
Mxlyytet,,3.5
Mxlyytet,,3.5
Mxlyytet,,3.5
Mxlyytet,,3.5
Mxlyytet,,3.5
Mxlyytet,,3.5
Mxlyytjg,"Kishore has been pro-active in highlighting blockers/ issues that impact the schedule. however, need to ensure that the blockers are addressed by raising to appropriate stakeholders and following-up until resolution",4
Mxlyytjg,,4
Mxlyytjg,Kishore has ensured effort variance have been within limits,4
Mxlyytjg,,4
Mxlyytjg,,4
Mxlyytjg,"Deliverables have been of good quality. but need to ensure that the requirements are well covered and in case of ambiguous requirements, need to raise a flag during spec walk-through itself rather than identifying in pre-UAT stage",4
Mxlyytjg,,4
Mxlyytjg,Kishore has attended Mindtree training and also has been part of project internal KTs. Suggest to cross skill in VB.Net which is used for SSIS packages customization and MS Access,4
Mxlyytjg,,4
Mxlyytjg,Has been good in adhering to the defined processes,4
Mxlyytjg,There have been minimal UAT/ Prod defects reported. Need to control on the SIT defects,4
Mxlyytjg,,4
Mxlyytjg,,4
Mxlyytjg,,4
Mxlyytjg,,4
Mxlyytjg,,4
Mxlyythj,"Prajna was in maternity leave from 16th Aug 2016.

She is coming back from her ML this month . My Rating holds good as per her past performance in the project. which was excellent.

Customer is highly satisfied by her knowledge and working skills. She will get back to Unilever project again.",4.5
Mxlyythj,,4.5
Mxlyythj,"Prajna was in maternity leave from 16th Aug 2016.

She is coming back from her ML this month . My Rating holds good as per her past performance in the project. which was excellent.",4.5
Mxlyythj,,4.5
Mxlyythj,,4.5
Mxlyythj,"Prajna was in maternity leave from 16th Aug 2016.

She is coming back from her ML this month . My Rating holds good as per her past performance in the project. which was excellent.",4.5
Mxlyythj,,4.5
Mxlyythj,"Prajna was in maternity leave from 16th Aug 2016.

She completed Agile PM during her ML. which was great.",4.5
Mxlyythj,"Prajna was in maternity leave from 16th Aug 2016.

She is coming back from her ML this month . My Rating holds good as per her past performance in the project. which was excellent.

During her ML also she help the organization with the interview process.",4.5
Mxlyythj,,4.5
Mxlyythj,"Prajna was in maternity leave from 16th Aug 2016.

She is coming back from her ML this month . My Rating holds good as per her past performance in the project. which was excellent.",4.5
Mxlyythj,,4.5
Mxlyythj,,4.5
Mxlyythj,,4.5
Mxlyythj,,4.5
Mxlyythj,,4.5
Mxlyythj,,4.5
Mxlyythj,,4.5
Mxlyythj,,4.5
Mxlyytgy,"** Working with Loreal account for past 1 month, March 2017. Ratings as per ÿcomments given by AIGÿManager**

Jijo has joined Loreal account recently, he has been working diligently on the tasks assigned to him.




",3.5
Mxlyytgy,,3.5
Mxlyytgy,"** Working with Loreal account for past 1 month, March 2017. Ratings as per ÿcomments given by AIGÿManager**



Agree with Jijo, helped junior team members to resolve their issues.ÿ",3.5
Mxlyytgy,,3.5
Mxlyytgy,,3.5
Mxlyytgy,"** Working with Loreal account for past 1 month, March 2017. Ratings as per ÿcomments given by Tom Tom Manager**



He has been able to understand requirements for L'Oreal account. He needs to continue doing that for Redken App project.ÿ",3.5
Mxlyytgy,,3.5
Mxlyytgy,,3.5
Mxlyytgy,,3.5
Mxlyytgy,,3.5
Mxlyytgh,,4
Mxlyytgh,Agree with the comments. Harshada was the first one to start Magnet projects. She has won the customer confidence in both the projects. Magnet leads has appreciated her expertise and commitment.ÿ,4
Mxlyytgh,Harshada should also target one of the cloud certifications like Marketing or sales or service cloud. Not clear how many badges you have earned for admin or developer. But continue to learn new traileaheads.ÿ,4
Mxlyytgh,,4
Mxlyytgh,Harshada is always available for the team to guide. She has learned cloudcraze on her own. Now she is valuable resource on Cloudcraze configuration.ÿ,4
Mxlyytgh,,4
Mxlyytgh,,4
Mxlyytgh,"What I appreciate while working with Harshada is that she gives lot of emphasis on understanding the requirements. She will work with the BA, functional lead or manager to get the requirements understood. She will ensure that there is 100% clarity in requirements.ÿ",4
Mxlyytgh,,4
Mxlyytgh,,4
Mxlyytgh,,4
Mxlyytgh,,4
Mxlyytgh,,4
Mxlyytgh,,4
Mxlyytgh,,4
Mxlyyjxj,,4
Mxlyyjxj,"Coding standards has been as per Unilever requirements, his skills has been appreciated by ÿtechnical architectÿ

Customer know",4
Mxlyyjxj,"Good communication skills, has been involved in KT Sessions, has led by example in any work done in 2017 . issue resolution is proper and on time",4
Mxlyyjxj,,4
Mxlyyjxj,,4
Mxlyyjxj,"After exit of Tech leads Hemant single handedly worked to ensure all deliverables are completed on time, There was a high level of dedication to tasks assigned ,

His willingness to stretch, commitment and work ethics are commendable,ÿ",4
Mxlyyjxj,,4
Mxlyyjxj,Great job on this. should try to learn new industry trends in technology- multi skilled resources are valuedÿ,4
Mxlyyjxj,Understands customer requirements and manages expectations well,4
Mxlyyjxj,,4
Mxlyyjxj,,4
Mxlyyjxj,,4
Mxlyyjxj,,4
Mxlyyjxj,,4
Mxlyyjxj,,4
Mxlyyjxj,,4
Mxlyyjxj,,4
Mxlyyjeg,Dhilip is a good learner and he has created few reusable and process oriented documents for the project. He needs to share the knowledge within the team.,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,Dhilip is a good team player and as well as menter. He has mentored few juniors in the team and they are now capable to deliver the code independently without any issue.,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,Dhilip has been contributed a lot to deliver the well tested and customer expected changes on time. He has created more re usable script which will save the testing and verification timings for all our regular releases.He follows the process well and communicate the daily status and concern within the team and customer without fail.,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,,4.5
Mxlyyjeg,,4.5
Mxlyyjjt,Followed best practices while providing solutions.,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,Good,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,Mentored other team members.,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,Focuses on self learning. Need more momentum.,3.5
Mxlyyjjt,"Good debugging skill and defect fixing skill.

Ensures no new defects are induced.




",3.5
Mxlyyjjt,,3.5
Mxlyyjjt,"Need to improve in entering timesheets.

Need to participate in all team meetings.

Need to update Jira on daily basis for work progress and dependency resolution.",3.5
Mxlyyjjt,,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,,3.5
Mxlyyjjt,,3.5
Mxlyyjjj,,4
Mxlyyjjj,"1. You analyze your assigned task properly, asked the queries and delivered them with good quality.
2. You voluntarily prepared the understanding document for existing SSIS packages which helps the team to understand those packages..
3. You did proper analysis and prepared mapping documents and send to onsite which helps to validate our understanding.
4. You helped in reviewing some of the stored procedures used in Corcoran application also.ÿ",4
Mxlyyjjj,"1.ÿYou took ownership for your task and delivered them on time.
2. You are open to sandeep's review comments and work on them.
3. You don't hesitate to stretch and work at times when there is a priority task.",4
Mxlyyjjj,,4
Mxlyyjjj,"1. You updated all artifacts properly.

2. You took responsibility in preparing review/defect metrics and sending status when ever needed.

3. You gave KT to the new members on the team overview and process overview.

4.ÿYou involved in other account activities also.",4
Mxlyyjjj,,4
Mxlyyjjj,"1. Your interest in learning .NET and taking up some .NET work in Corcoran application is very appreciable.
2. You also showed interest in learning new technology like Big data and hadoop.
3. You need to practice the learned concepts of Big data/ SSAS, as it helps you to understand the concepts very well.",4
Mxlyyjjj,,4
Mxlyyjjj,,4
Mxlyyjjj,"1. You worked on many new package developments and delivered them with quality.

2.ÿYou ensured the stored procedures and code written by you followed all the proper standards.


3. Need to ask more queries and identify issues from your end at the early stage to avoid reworkÿand review comments from Sandeep.




",4
Mxlyyjjj,,4
Mxlyyjjj,,4
Mxlyyjjj,,4
Mxlyyjjj,,4
Mxlyyjjj,,4
Mxlyyjjj,,4
Mxlyyjjj,,4
Mxlyyjjy,,4
Mxlyyjjy,,4
Mxlyyjjy,"Makesh posses sound knowledge in ETL development, his expertise in Informatica is a remarkable.



He takes responsibilities & owns the development tasks with full effort.





Lends support and guidance to junior team members.

















",4
Mxlyyjjy,,4
Mxlyyjjy,,4
Mxlyyjjy,"Makesh involved in design activities and ensure on design standards and principles.


knowledge on analytics and data modeling needs to be focused.",4
Mxlyyjjy,,4
Mxlyyjjy,"Makesh involved in Source system analysis and in preparing the business requirement document.

Queries and concerns are raised at right time.





Source system analysis is carried out efficiently, gained functional knowledge on respective systems. Appreciated.





However, should improve efficiency in analysis.",4
Mxlyyjjy,"Makesh always shows willingness to learn new tools / technologies.


He strived hard to identify a suitable approach for project's infrastructure requirements and succeed on it.
He has overcome many technical challenges by exploring methodologies on his own & with experts advise,very much appreciated.


Decision making skill on technical problems needs to be enhanced.
",4
Mxlyyjjy,,4
Mxlyyjjy,"Quality processes related to project's activities are well followed.


Timesheet and all other organizational processes are followed.",4
Mxlyyjjy,,4
Mxlyyjjy,,4
Mxlyyjjy,,4
Mxlyyjjy,,4
Mxlyyjjy,,4
Mxlyyjjy,,4
Mxlyyjjy,,4
Mxlyyjhy,see annual comments,4
Mxlyyjhy,,4
Mxlyyjhy,see annual comments,4
Mxlyyjhy,,4
Mxlyyjhy,,4
Mxlyyjhy,see annual comments,4
Mxlyyjhy,,4
Mxlyyjhy,,4
Mxlyyjhy,,4
Mxlyyjhy,,4
Mxlyyjhy,,4
Mxlyyjhy,,4
Mxlyyjhy,,4
Mxlyyjhh,"Agreed. Directs team in taking technical decisions.





But he need to get the confidence from team member (supporting them technically and functionally). He should open his thoughts and expectation to them and draft a corrective action to buy their confidence.",3.5
Mxlyyjhh,,3.5
Mxlyyjhh,"He keeps customer updated. Appreciate his effort on Sitecore Analytics work and looking for more updates from customer on it. (hoping an appreciation)





Couple of follow-ups are seen on the PEN test fixes, which could have been avoided.",3.5
Mxlyyjhh,,3.5
Mxlyyjhh,"Agreed. Appreciate his dedication on the Shareholder portal deliveries.





Couple of stories slipped the timeline (ticket generation & groups implementation).





And defects were on the higher side, some process should have been implemented to tackle it.





Defect triage helped but still number of reopened defect affected the schedule and effort overrun.",3.5
Mxlyyjhh,,3.5
Mxlyyjhh,"Good communicator. Quick is bringing customer to confidence.





Smooth transition on the UAT deployment.ÿ",3.5
Mxlyyjhh,,3.5
Mxlyyjhh,,3.5
Mxlyyjhh,Good in communication. Highlights the Risk and Dependencies on-time.,3.5
Mxlyyjhh,,3.5
Mxlyyjhh,"Adhere to process and guidelines.





Looks from him to implement new process to address defects and reopened defects.",3.5
Mxlyyjhh,"He provide prompt status updates on his team deliverable.ÿ





Burned effort were not updated, this made difficultly in track effort variance.",3.5
Mxlyyjhh,,3.5
Mxlyyjhh,"He need to start documenting the deployment process and get the team across to it.





And he should gain confident on the functional side as well. Expectation was he would be driving whole net voting module (both sitecore & admin) functionality and single SPOC to offshore team.",3.5
Mxlyyjhh,,3.5
Mxlyyjhh,,3.5
Mxlyyjhh,,3.5
Mxlyyjhh,,3.5
Mxlyyjhh,,3.5
Mxlyyjhh,,3.5
Mxlyyjhh,,3.5
Mxlyyjhh,,3.5
Mxlyyjxa,"Arun though at time was able to provide information about the opportunities that might come, nothing was materialized due to various reasons like resources not available, etc.,.",4
Mxlyyjxa,,4
Mxlyyjxa,"Arun received appreciation for his work from customers and business stake holders. He is always a ""Go To Person"" in the team for any information related to the work team is performing.",4
Mxlyyjxa,,4
Mxlyyjxa,Arun has handled his work and team delivery excellently. All the projects were either completed in specified time or sooner than that. Arun always read customer mind and was able to guess what might come next. He kept team always ready to pick up any change that come on its way.,4
Mxlyyjxa,,4
Mxlyyjxa,,4
Mxlyyjxa,Arun brought in some process that helped in tracking the work done by the team. He encouraged team think differently so that work can be done much faster.ÿ,4
Mxlyyjxa,Agree with Arun's comments. He is a very good mentor. He really groomed the team very well. He inspires his team members to excel in their work and supports them in whatever way possible.,4
Mxlyyjxa,,4
Mxlyyjxa,,4
Mxlyyjxa,,4
Mxlyyjxa,,4
Mxlyyjxa,,4
Mxlyyjxa,,4
Mxlyyjxa,,4
Mxlyyjxa,,4
Mxlyyjay,Same as above.,4.5
Mxlyyjay,,4.5
Mxlyyjay,,4.5
Mxlyyjay,Same as previous goal,4.5
Mxlyyjay,"Padmini was one of the critical and best minds in the successful delivery of the various projects executed during the last one year.


Her contributions in performance tuning and understanding the technical requirements has been exemplary.


She has really scaled up from the technical areas.ÿ


Needs to grow to next level and should be able to handle individually either designing the overall solution alone and showcase the skillset with larger EA audience. Needs to focus on this goal for this year as a target.",4.5
Mxlyyjay,,4.5
Mxlyyjay,"Padmini's adherence to the project related processes and guidleines has been exemplary. This has paved the way in the successful deployment of the codes, scripts and components on production environment. Her commitment and dedication throughout the project has been great.",4.5
Mxlyyjay,,4.5
Mxlyyjay,,4.5
Mxlyyjay,"Padmini has been a significant contributor in mentoring the junior team members and sharing the knowledge so that there are no resource dependencies and constraints.


She has learnt other technology areas too. Needs to share the same knowledge across larger organization objectives.",4.5
Mxlyyjay,,4.5
Mxlyyjay,"Padmini has been one of the key contributor in delivering quality code and bug free code in all the previous projects. Also her contribution in all validation testings and data testing.


Need to contribute in out of box thinking and any other innovation aspects",4.5
Mxlyyjay,,4.5
Mxlyyjay,Same as above,4.5
Mxlyyjay,,4.5
Mxlyyjay,Same as above,4.5
Mxlyyjay,,4.5
Mxlyyjay,,4.5
Mxlyyjay,,4.5
Mxlyyjay,,4.5
Mxlyyjej,,5.5
Mxlyyjej,,5.5
Mxlyyjej,,5.5
Mxlyyjej,,5.5
Mxlyyjej,,5.5
Mxlyyjej,,5.5
Mxlyyjej,,5.5
Mxlyyhag,Satish is always available for his team members when in need. He have been flexible while working with clientsÿ,4
Mxlyyhag,,4
Mxlyyhag,,4
Mxlyyhag,"Agreed on the positive feedback received from the customers.
No escalations against Satish. His work on P2P chat, scripting is appreciated by stakeholders.",4
Mxlyyhag,,4
Mxlyyhag,Good analysis of requirements and implementation for the users. Satish delivers project on time and provides timely update on status of the work assigned to him.,4
Mxlyyhag,,4
Mxlyyhag,"Gathers requirements and works on monitors incidents/issues. But with the experience he has, I expect to him provide some ideas or solutions which can be value add to the project.",4
Mxlyyhag,"Satish has cleared the certification and has performed exceptionally as per the feedback from stakeholders. I urge you to learn new technologies like client side coding, Angular JS which will help in building your career.",4
Mxlyyhag,,4
Mxlyyhag,Follows process and guidelines prescribed in the project.,4
Mxlyyhag,,4
Mxlyyhag,,4
Mxlyyhag,Satish have been adhering to all the project timelines so far and there has not been any escalations ÿso far.,4
Mxlyyhag,,4
Mxlyyhag,,4
Mxlyyhag,,4
Mxlyyhag,,4
Mxlyyhag,,4
Mxlyyhag,,4
Mxlyyhag,,4
Mxlyyhyl,TLS requirement understanding was good at architectural level. Able to crack the problem which helped in going back to customer for specification change,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,"Good in technical objective c on iOS. 
Challenges were picked up and efforts was put in Initial in the project contribution was good. In later stages there were challenges which should have been resolved effectively.
Testing after development needs to be improved a lot.
Being a senior mind in the team, you have to be role model and suggest improvements to the project which will smoothen execution. 
Be more responsible understand the release plan and put efforts to take it closure on time",3.5
Mxlyyhyl,,3.5
Mxlyyhyl,Value add for project is expected,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,"Productive hours needs to be utilzed effectively.
Stand up needs to improved, by updating task on JIRA, put comments etc",3.5
Mxlyyhyl,,3.5
Mxlyyhyl,"Being a senior mind need to act as mentor. be more proactive and take closure ahead of time. 
took ownership in implementing scheduler.
Process wise needs to be improved,",3.5
Mxlyyhyl,,3.5
Mxlyyhyl,Need to complete 201 courses,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,,3.5
Mxlyyhyl,,3.5
Mxlyyhej,,4
Mxlyyhej,"Code adherence to a large extent is fine.ÿ
There are few places where in the standards were not followed and it resulted in the rework. For E,g., the ETL package for manual transactions upload of GTR files.


ÿAlso, there are few instances wherein the solution that was delivered was not thought with the complete landscape of the requirements due to which the SD team were a bit unhappy with the quality of the code. For E.g., the naming conventions that are followed and instructed to business related to GTR manual transactions.


These are more about improvements and not pinpointing the problems. ÿ",4
Mxlyyhej,Shiva... you are very much flexible working across \msbi technologies and it is very much visible from your involvement in the other engagements.ÿ,4
Mxlyyhej,,4
Mxlyyhej,,4
Mxlyyhej,,4
Mxlyyhej,,4
Mxlyyhej,Your contributions towards organizational activities is appreciated.,4
Mxlyyhej,,4
Mxlyyhej,"Shiva... Your contributions towards success of ÿGTR Reporting project is appreciated and recognized well.


There are few areas of improvement which is mentioned further in the below sections.",4
